year,address,type,lat,long
2014,767 oak grove church rd corbin ky 40701,Church,36.94238170085657,-84.13988417925674
2014,226 school st adairville ky 42202,School,36.67229207142857,-86.85248097959183
2014,2731 olivet church rd paducah ky 42001,Church,37.0942371,-88.6911605
2014,2860 mckendree church rd kevil ky 42053,Church,37.0534802644857,-88.81220785892333
2014,1058 chalybeate school road smith grove ky 42171,School,37.11757740897929,-86.25309575670747
2014,325 school street hazard ky 41701,School,37.263319,-83.191827
2014,3707 st michael church dr louisville ky 40220,Church,38.21171480956832,-85.63763124394524
2014,250 round pond church rd franklin ky 42134,Church,36.67880435339822,-86.4707037183914
2014,100 schoolhouse rd versailles ky 40383,School,38.0412996,-84.7481139
2014,111 church st fairfield ky 40020,Church,37.933038581321455,-85.38456224036122
2014,98 church rd ste 102 harold ky 41635,Church,37.52946500771412,-82.62342083741942
2014,125 freedom church rd jamestown ky 42629,Church,37.07720550929696,-85.1773158722063
2014,29 school st rockholds ky 40759,School,36.90217957715117,-84.08835520673972
2014,305 school rd dry ridge ky 41035,School,38.637033868746414,-84.7717404895493
2014,1028 new hope church rd mayfield ky 42066,Church,36.79350457255708,-88.70284639806295
2014,church st new hope ky 40052,Church,37.630864,-85.506844
2014,340 school house rd leitchfield ky 42754,School,37.464944455779005,-86.33713107375667
2014,1700 rutherford school rd lawrenceburg ky 40342,School,37.910431084738775,-85.03932710556745
2014,275 rineyville school lobby rineyville ky 40162,School,37.74677376392583,-85.97176234300991
2014,275 rineyville school rd rineyville ky 40162,School,37.74677376392583,-85.97176234300991
2014,101 oakland church rd cadiz ky 42211,Church,36.77873773116028,-87.79988159664225
2014,315 antioch church rd barlow ky 42024,Church,37.0295450490288,-88.95135253844563
2014,250 chavies school rd chavies ky 41727,School,37.355386,-83.332293
2014,4300 s hwy 53 (new church site crestwood ky 40014,Church,38.36380419521538,-85.34613635175822
2016,6430 hopeful church rd florence ky 41042,Church,39.000032396285974,-84.6594572111623
2016,177 pleasant valley church rd horse cave ky 42749,Church,37.081592999038605,-85.69927509623903
2016,1780 wingfield church rd bowling green ky 42101,Church,37.12288920301023,-86.32762723191053
2016,133 school drive carlisle ky 40311,School,38.31436604291082,-84.03781075247213
2016,78 old gray hawk school rd gray hawk ky 40434,School,37.39450679130408,-83.9377912141086
2016,104 church st new hope ky 40052,Church,37.63078258776841,-85.5085245648167
2016,420 school dr tompkinsville ky 42167,School,36.699226609866514,-85.6871329579364
2016,74 s church st salyersville ky 41465,Church,37.75340519716815,-83.06891563540131
2016,27 school st  brodhead  ky 40409,School,37.40340029166667,-84.41960602083333
2016,100 new hope school rd albany ky 42602,School,36.74457370405571,-85.19998981179123
2016,105 church st pikeville ky 41501,Church,37.51629906292942,-82.56465648067268
2018,7711 beulah church rd louisville ky 40228,Church,38.13404421659203,-85.61369198062442
2018,271 salem church rd campbellsville ky 42718,Church,37.369322542063685,-85.38536654947018
2018,1058 chalybeate school rd smiths grove ky 42171,School,37.11757740897929,-86.25309575670747
2018,11036 big bone church rd union ky 41091,Church,38.922757929948034,-84.74883091588617
2018,225 church st north middletown ky 40357,Church,38.144032479890825,-84.10897310945819
2016,"600 church street, youngsville",Church,30.09824722019522,-91.99579288096368
2016,"218 school rd, port sulphur",School,29.478485,-89.694511
2020,"102 church blvd, council rm, church point, la",Church,30.40636588109186,-92.21764273805877
2020,"1616 charlene hwy, church point, la",Church,30.42248418327955,-92.31261646943864
2020,"415 e lougarre st, church point, la",Church,30.40091421952701,-92.21018514493034
2020,"340 w martin luther king dr, church point, la",Church,30.40982873830245,-92.22554484882255
2020,"42077 churchpoint rd, gonzales, la",Church,30.24007225573962,-90.9007153481441
2020,"10130 ellerbe church rd, shreveport, la",Church,32.38634776157801,-93.7181153631887
2020,"1900 church st, zachary, la",Church,30.653489017230186,-91.18445075441053
2020,"3337 church st, slaughter, la",Church,30.71809143877551,-91.1444786632653
2020,"2200 8th st (behind school), harvey, la",School,29.904085060827242,-90.07409432065771
2020,"600 church st, youngsville, la",Church,30.09824722019522,-91.99579288096368
2020,"600 church street, youngsville, la",Church,30.09824722019522,-91.99579288096368
2020,"710 church st, lockport, la",Church,29.640950691657054,-90.54198365363618
2020,"101 school ln, thibodaux, la",School,29.87859515542766,-90.80880854278354
2020,"440 nobles school rd, dubach, la",School,32.640660239699,-92.76221979716149
2020,"135 bellwood church rd, bellwood, la",Church,31.528311258116204,-93.2118400239355
2020,"218 school rd, port sulphur, la",School,29.478485,-89.694511
2020,"172 church st, morganza, la",Church,30.736132211459903,-91.5943164133513
2020,"3655 trinity church dr, pineville, la",Church,31.33462044174587,-92.38558892092772
2020,"106 high school drive, florien, la",School,31.4399862,-93.4589983
2020,"236 churchill st, sunset, la",Church,30.405233547953856,-92.06775235055704
2020,"1398 guillory rd, church point, la",Church,30.508984116499505,-92.2929240083904
2020,"1010 school rd, opelousas, la",School,30.516087688447215,-92.20298202318327
2020,"1016-a catahoula school hwy, st martinville, la",School,30.215151489734865,-91.70930900662307
2020,"1040 school st, breaux bridge, la",School,30.336561056660912,-91.84901495721232
2020,"2464 cecilia high school rd, breaux bridge, la",School,30.337127279843912,-91.84030177994953
2020,"1038 school extension rd, breaux bridge, la",School,30.33651182753931,-91.84914474308533
2020,"420 church st, bogalusa, la",Church,30.79781070668912,-89.85591037428651
2020,"59369 palestine church rd, bogalusa, la",Church,30.693370414621484,-89.8941035278092
2014,"18 school street, lisbon, me",School,44.0003467135777,-70.06091322900318
2014,"62 school street, madawaska lake twp, me",School,47.353443853190356,-68.32626062749819
2014,"74 school street, unity, me",School,44.61174817858091,-69.33754736269918
2014,"20 school street, winter harbor, me",School,44.391427028239036,-68.08708345586496
2016,5 church lane,Church,33.52267549632768,-79.87203898070538
2016,13 school street,School,42.38244355,-71.10151659811291
2016,11 school street,School,53.5469309,-2.0060115197115396
2016,125 school road,School,45.0843106,-69.0520555
2016,21 school street,School,42.3826776,-71.10133581511849
2016,70 church street,Church,46.682629967318405,-68.00972402673733
2016,4 school street,School,40.833571,-73.62507500000001
2016,38 school street,School,42.4450545,-71.25157356330473
2016,27 church street,Church,-39.9413856,176.5865461
2016,40 school street,School,42.383403799999996,-71.10138000489775
2016,62 school street,School,42.41072440000001,-71.0091903813466
2016,26 school street,School,42.383039100000005,-71.10155860228403
2016,18 school street,School,42.3827137,-71.10176969681334
2016,11 school lane,School,51.4826758,-0.9652164000000006
2016,80 school street,School,42.46120415,-71.44787326208662
2016,23 school street,School,41.6544363,-70.27721274015843
2016,82 school house road,School,45.8141454,-67.8384949
2016,21 school house road,School,44.6575733,-68.865987
2016,20 school street,School,42.38283845,-71.10173184162322
2016,15 school street,School,42.3825049,-71.10127876576455
2016,3 school street,School,44.4203143,-69.0117768
2016,36 school street,School,44.859814,-66.98663663160609
2016,32 school street,School,42.38314185,-71.10148709518938
2016,16 school street,School,40.8339555,-73.6225608300901
2016,19 washington school road,School,43.59937995918367,-70.88494748979592
2016,45 church street,Church,42.382165349999994,-71.09989840790662
2018,"18 school street, milbridge, me",School,44.601096649106864,-67.92791801539136
2020,"96 church street, belfast, me",Church,44.424330094433515,-69.00581786281913
2020,"16 school street, milbridge, me",School,44.601077421219486,-67.9278525352218
2020,"17 school street, orrington, me",School,44.7270777,-68.8152511
2020,"17 school street, weld, me",School,44.697818995776515,-70.41892584028386
2014,"100 church street, deer park, md 21550",Church,39.40254681997419,-79.38937699769173
2014,"one school drive, gaithersburg, md 20878",School,39.11830984253396,-77.21486509728027
2014,"741 main street, church hill, md 21623",Church,39.151376669391766,-75.97885563770978
2014,"2112 church rd, bowie, md 20716",Church,38.9183268351963,-76.7573126393591
2014,"3 church street, berlin, md 21811",Church,38.323896460438164,-75.21691552715623
2016,"3023 level road, churchville, md 21028",Church,39.56513974853584,-76.23545578454497
2018,"106 rock spring church road, forest hill, md 21050",Church,39.57417096588347,-76.38621300876554
2020,"5305 piney church road, waldorf, md 20602",Church,38.56767203862353,-76.90677644674014
2020,"200 schoolhouse drive, middletown, md 21769",School,39.4449514,-77.5358827
2014,104 church street,Church,41.6314191,-72.776054
2014,76 schoolhouse drive,School,35.53679257750652,-82.86270952127282
2016,4 church street,Church,46.682263978878154,-68.00990984147728
2016,5 church street,Church,-35.2613049,174.1232417
2018,"- (formerly known bridge boston charter school) - 2 mcclellan st, vote in basement hallway. hp entrance ramp rear parking lot.",School,42.30124941960764,-71.08562038019079
2020,"church hall 1199 n pleasant st, amherst, ma",Church,42.40989126241874,-72.53085286081478
2020,"church lounge - 867 n pleasant st, amherst, ma",Church,42.39938407496976,-72.52792108193762
2020,"266 school street, belmont, ma",School,42.38814928898148,-71.16536298370409
2020,"38 church street, bernardston, ma",Church,42.67127786221221,-72.55094377986143
2020,"9 west school street. vote in community room., boston, ma",School,42.376231868899595,-71.06623937197196
2020,"9 west school street. vote in conference room., boston, ma",School,42.376231868899595,-71.06623937197196
2020,"adventist church-105 jersey st. vote in powery hall. voter entrance right side of building through parking lot on peterborough st., boston, ma",Church,42.34310281462564,-71.09722353027803
2020,"school - 131 walnut ave. voter entrance gym door corner of humboldt ave & walnut ave, across from eliot church of roxbury., ma",Church,42.32061933498579,-71.08601340264966
2020,"church - 120 amory street. vote in bishop samuel a darden hall. voter entrance left side of building from bragdon street., boston, ma",Church,42.31936982093305,-71.10033831597576
2020,"school - 35 brookford street. vote in joseph joyce auditorium. voter entrance right side of building from danube street., boston, ma",School,42.31836695476994,-71.0754089178414
2020,"catholic academy columbia campus (formerly st margaret's school)790 columbia rd. vote in cafeteria. entrance right side of school., boston, ma",School,42.32019322036774,-71.05827553114818
2020,"church-393 norfolk st. vote in womack hall. voter entrance left side of building from middleton st. hp entrance use main entrance., boston, ma",Church,42.28248711045052,-71.08592912732496
2020,"(formerly john marshall elementary school) - 35 westville st. vote in gym. voter entrance gym door to the left of main entrance., boston, ma",School,42.30007176761342,-71.0708594331162
2020,"franklin d. roosevelt k-8 school - 30 millstone rd. vote in room 102. voter entrance left side of building from hyde park ave., boston, ma",School,42.23377780623696,-71.13338998646441
2020,"105 cummins highway. voter entrance rear of school from hawthorne street. vote in room # 102., boston, ma",School,42.28374278766853,-71.12447705510505
2020,"105 cummins highway. voter entrance rear of school from hawthorne street. vote in room # 103., boston, ma",School,42.28374278766853,-71.12447705510505
2020,"(formerly william howard taft school) - 20 warren st, vote in gym. voter entrance use door on cambridge street through walkway., ma",School,42.37267570546635,-71.08805621495634
2020,"198 strathmore road. vote in cafeteria and music hall. voter entrance through rear school yard from chestnut hill avenue., boston, ma",School,42.339998470348576,-71.15412038799582
2020,"10 school st, charlemont, ma",School,42.62770257716136,-72.87516197617407
2020,"119 school st, cheshire, ma",School,42.56578593738146,-73.15576483438792
2020,"242 church st., clinton ma, ma",Church,42.417004222048774,-71.68254837611926
2020,"67 school street, west dennis, ma",School,41.66269448219998,-70.16933942390733
2020,"30 school street, fairhaven, ma",School,41.64629181086218,-70.90098464012107
2020,"middle school 55 russell st, littleton, ma",School,42.54298136609913,-71.4866964382685
2020,"church & center st, ludlow, ma",Church,42.19179269466912,-72.4597446438462
2020,"church street, merrimac, ma",Church,42.8342776,-71.0031681
2020,"3c school street, monroe, ma",School,42.72212642357994,-72.94119935347658
2020,"822 church st. (lower level), new bedford, ma",Church,41.68826214475547,-70.94030786511155
2020,"56r school street, oak bluffs, ma",School,41.45521334052614,-70.5659835033232
2020,"route 27 - 559 school street, pembroke, ma",School,42.03087513793491,-70.80154135531188
2020,"44 school street, quincy, ma",School,42.24466598449976,-71.00167649195907
2020,"101 school street - rear entrance - gym, revere, ma",School,42.41153037044688,-71.00936088206578
2020,"20 school street, sunderland, ma",School,42.467112163084494,-72.57994396157187
2020,"119 school street/corner of school & lexington streets, waltham, ma",School,42.37799432888431,-71.23571485016771
2020,"1 school street, wenham, ma",School,42.60789738852242,-70.88697726829093
2020,"115 church street, williamstown, ma",Church,42.71658467810482,-73.1956166533783
2014,church - 130 delaware sw grand rapids mi 49507,Church,42.9459597103762,-85.66856870693942
2014,school - 1801 bristol nw grand rapids mi 49504,School,42.99685460462655,-85.70803810006873
2014,church - 3950 burton se grand rapids mi 49546,Church,42.9269248929196,-85.57071792129682
2014,5221 church ann arbor mi 48105,Church,42.31316893684135,-83.65713738419271
2020,"11133 twin school road, onaway mi 49765",School,45.382994556056644,-84.2647076901502
2020,"2749 school rd, alger mi 48610",School,44.15565545920015,-84.25504348558354
2020,"8140 west w ave, schoolcraft mi 49087",School,42.113344296724335,-85.70867673401347
2020,"103 n grand, schoolcraft mi 49087",School,42.11430632028788,-85.63714608221278
2020,"841 alpine church rd, comstock park mi 49321",Church,43.05092441811587,-85.6908647170672
2020,"school-stocking @ seventh nw, grand rapids mi 49504",School,42.97806985153363,-85.69011521852599
2020,"121 north church street, hudson mi 49247",Church,41.8551776679538,-84.35506832743607
2020,"125 s. church street, brighton mi 48116",Church,42.52939696358317,-83.7764613579576
2020,"n7961 church street, naubinway mi 49762",Church,46.1616043594305,-85.240156608295365
2020,"34900 school section road, richmond mi 48062",School,42.860751603092865,-82.76826559933403
2020,"34900 school section, richmond mi 48062",School,42.860751603092865,-82.76826559933403
2020,"18975 church, roseville mi 48066",Church,42.48407490064676,-82.92403764286775
2020,"24301 church, oak park mi 48237",Church,42.4701253226591,-83.1923035797866
2020,"350 school street, south lyon mi 48178",School,42.46290573618023,-83.6556145846323
2020,"17306 church hill street, grand haven mi 49417",Church,43.01724510088815,-86.21973147962501
2020,"14 s church, zeeland mi 49464",Church,42.81216163618501,-86.01409501711737
2020,"135 church street, port sanilac mi 48469",Church,43.43379357142857,-82.54507428571429
2020,"5221 church, ann arbor mi 48105",Church,42.31316893684135,-83.65713738419271
2020,"5665 webster church rd., dexter mi 48130",Church,42.36520435639005,-83.82304046782019
2020,"42375 schoolcraft rd, plymouth mi 48170-2531",School,42.39184126044228,-83.46011332211572
2020,"26109 schoolcraft, redford mi 48239",School,42.384641856021744,-83.30070218161069
2014,604 school st belgrade mn 56312,School,45.44834759243366,-94.99987310551245
2014,27113 stavanger church rd fergus falls mn 56537,Church,46.3551977390872,-95.98428801595219
2014,1425 school dr woodbury mn 55125,School,44.92838016830257,-92.97445862048409
2014,3121 groveland school rd wayzata mn 55391,School,44.94583051671793,-93.49957262409521
2014,45451 schoolhouse rd osage mn 56570,School,46.91191147949252,-95.44857745373838
2014,51 school st conger mn 56020,School,43.61319381681477,-93.528313719014875
2014,3842 church st barnum mn 55707,Church,46.5013888,-92.6894027
2016,45451 schoolhouse rd osage  mn 56570,School,46.91191147949252,-95.44857745373838
2016,3842 church st barnum  mn 55707,Church,46.5013888,-92.6894027
2016,3121 groveland school rd wayzata  mn 55391,School,44.94583051671793,-93.49957262409521
2016,27113 stavanger church rd fergus falls  mn 56537,Church,46.3551977390872,-95.98428801595219
2020,202 w church st bsmt st leo mn 56264,Church,44.71729894696642,-96.05419573359205
2014,1 purdy school rd corinth ms 38834,School,34.98187787998671,-88.54402275398974
2014,old st. phillip church- 902 aloe ave cleveland ms 38732,Church,33.7356103059721,-90.72080991515128
2014,skene baptist church- 2174 highway 446 skene ms 38730,Church,33.70387107945845,-90.79387195883686
2014,first church of nazarene- 700 yale st cleveland ms 38732,Church,33.73312211470113,-90.72951291111235
2014,immanuel baptist church- 1300 lamar st cleveland ms 38732,Church,33.74117215,-90.73931116126204
2014,3360 church rd horn lake ms 38637,Church,34.93358849740042,-90.0482280253787
2014,hattiesburg public school admin. 301 mamie st hattiesburg ms 39401,School,31.322781758557824,-89.30194736534935
2014,court st united methodist church 609 southern ave hattiesburg ms 39401,Church,31.321850254745414,-89.28902889497272
2014,w. i. thames elementary school 2900 jamestown rd hattiesburg ms 39402,School,31.312768047546854,-89.33487675834749
2014,1174 pleasant hill church rd lucedale ms 39452,Church,30.79904515988852,-88.64061198750892
2014,8109 broome school rd perkinston ms 39573,School,30.770472997709362,-88.76688324734283
2014,330 church st lucedale ms 39452,Church,30.91929062262784,-88.59646927028189
2014,113 church st mclain ms 39456,Church,31.10876450295757,-88.82720209622124
2014,106 church ave mclain ms 39456,Church,31.108634790523922,-88.8271694656247
2014,old dedeaux school 14595 vidalia rd pass christian ms 39571,School,30.496488867270045,-89.33786775799678
2014,annunciation school 5380 kiln delisle road kiln ms 39556,School,30.405319245997703,-89.41986235203615
2014,christ episcopal school 912 s beach blvd. bay st louis ms 39520,School,30.30005176837642,-89.33481861783173
2014,1215 church st gulfport ms 39503,Church,30.395674651229058,-89.02974426697932
2014,15600 school rd gulfport ms 39503,School,30.517551199968636,-89.1049988720431
2014,24014 church st saucier ms 39574,Church,30.634518325476336,-89.13400792843925
2014,16445 lizana school rd gulfport ms 39503,School,30.528598728034865,-89.23386287435949
2014,80 school street tchula ms 39169,School,33.17842521105694,-90.21778331833873
2014,mt carmel baptist church 87 mt. carmel loop prentiss ms 39474,Church,31.64335886288103,-89.79135627255084
2014,26 church hill rd natchez ms 39120,Church,31.684148481887746,-91.32607902804472
2014,18236 hwy 28 union church ms 39668,Church,31.685518954141116,-90.78647837575863
2014,3042 jeff davis school road meridian ms 39301,School,32.33198837549435,-88.56639678234308
2014,188 church street monticello ms 39654,Church,31.5612378630413,-90.12208857683623
2014,trinity baptist church 308 oakhill drive carthage ms 39051,Church,32.739731188866415,-89.52084306278232
2014,alexander jr. high school 713 beauregard street school auditorium brookhaven ms 39601,School,31.569738548180567,-90.4335680967497
2014,big springs bapist church 2659 turpin road ne brookhaven ms 39601,Church,31.577730649999467,-90.33151205746344
2014,bogue chitto high school library 385 monticello street se bogue chitto ms 39601,School,31.439263646203187,-90.45528449778072
2014,brookhaven high school 433 east monticello street vocational building brookhaven ms 39601,School,31.57804222541347,-90.43646937407988
2014,519 beachnut trl sw next to montgomery baptist church summit ms 39666,Church,31.372360455609225,-90.50966533695191
2014,lipsey school in the gym 412 drury lane brookhaven ms 39601,School,31.58587255253957,-90.45534910081534
2014,little bahala bapist church 3034 faith lane ne wesson ms 39191,Church,31.686583894173623,-90.29680665013262
2014,beulah chapel church 1315 brignal road brookhaven ms 39601,Church,31.60042813590144,-90.43531808883381
2014,voting house - next to west lincoln school 969 jackson liberty drive sw brookhaven ms 39601,School,31.49393236613696,-90.56721617178431
2014,fellowship bible church 2270 highway 51 canton ms 39046,Church,32.54155843711152,-90.06993473578615
2014,bethel m.b. church 951 old highway 51 pickens ms 39146,Church,32.8360464750246,-89.95563657185158
2014,south liberty baptist church 165 e dinkin st canton ms 39046,Church,32.60409822762796,-90.03323397155253
2014,couparle united methodist church 1901 rocky hill rd camden ms 39045,Church,32.855506611120745,-89.82223625949638
2014,first presbyterian church 7717 old canton rd madison ms 39110,Church,32.45856702392183,-90.10675755510118
2014,127 church rd madison ms 39110,Church,32.5187948954258,-90.10635811985952
2014,new life baptist church 385 n old canton rd madison ms 39110,Church,32.47032418167004,-90.07206529690268
2014,parkway pentecostal church 1620 old mannsdale rd madison ms 39110,Church,32.47919518699143,-90.14176749640444
2014,franklin baptist church 2222 cox ferry rd flora ms 39071,Church,32.5096454690821,-90.40747254915044
2014,twin lakes baptist church 673 lake cavalier road madison ms 39110,Church,32.46295088655637,-90.2257743799122
2014,478 new hope church rd foxworth ms 39483,Church,31.15303030356057,-89.9112798887129
2014,mt. pleasant m b church 726 highway 404 duck hill ms 38925,Church,33.64518351474794,-89.49995775030692
2014,sweethome church 8 sweethome road duck hill ms 38925,Church,33.59587500603038,-89.6394645458027
2014,521 e church street newton ms 39345,Church,32.32062669647132,-89.15313774777763
2014,205 school street newton ms 39345,School,32.320709469368126,-89.16592370617946
2014,6509 highway 11-church of the way carriere ms 39426,Church,30.564978840451488,-89.66384765305429
2014,32 janice school rd brooklyn ms 39425,School,31.028989384104705,-89.03952798459477
2014,old cherry creek school 90 center hill road ecru ms 38841,School,34.35044767718256,-88.98543046064691
2014,friendship baptist church 6248 highway 15 north ecru ms 38841,Church,34.33612847480708,-89.0385604865948
2014,maple drive presbyterian church 146 maple drive pontotoc ms 38863,Church,34.263829734913884,-88.99777716144234
2014,homestead baptist church 29 cooperville rd morton ms 39117,Church,32.22247748165938,-89.71505798757079
2014,springfield baptist church 3285 springfield rd morton ms 39117,Church,32.266304467655175,-89.6579078956654
2014,"""lake middle school""-1770 east scott rd lake ms 39092",School,32.40768162147799,-89.35656470916257
2014,bond baptist church 35 sellers st wiggins ms 39577,Church,30.897050084135344,-89.16297847780021
2014,mchenry public library 25 mchenry school dr mchenry ms 39561,School,30.70842422652214,-89.1419730963205
2014,114 church street ruleville ms 38771,Church,33.72703675249909,-90.55096221018516
2014,116 school st ripley ms 38663,School,34.722467662631345,-88.94602425839787
2014,744 school st. tunica ms 38676,School,34.68178381622988,-90.38199421738295
2016,"1 purdy school rd, corinth ms 38834",School,34.98187787998671,-88.54402275398974
2016,"old st. phillip church- 902 aloe ave, cleveland ms 38732",Church,33.7356103059721,-90.72080991515128
2016,"first church of nazarene- 700 yale st, cleveland ms 38732",Church,33.73312211470113,-90.72951291111235
2016,"immanuel baptist church- 1300 lamar st, cleveland ms 38732",Church,33.74117215,-90.73931116126204
2016,"3360 church rd, horn lake ms 38637",Church,34.93358849740042,-90.0482280253787
2016,"1174 pleasant hill church rd, lucedale ms 39452",Church,30.79904515988852,-88.64061198750892
2016,"330 church st, lucedale ms 39452",Church,30.91929062262784,-88.59646927028189
2016,"8109 broome school rd, perkinston ms 39573",School,30.770472997709362,-88.76688324734283
2016,"113 church st, mclain ms 39456",Church,31.10876450295757,-88.82720209622124
2016,"106 church ave, mclain ms 39456",Church,31.108634790523922,-88.8271694656247
2016,"16445 lizana school rd, gulfport ms 39503",School,30.528598728034865,-89.23386287435949
2016,"1215 church st, gulfport ms 39507",Church,30.395674651229058,-89.02974426697932
2016,"15600 school rd, gulfport ms 39503",School,30.517551199968636,-89.1049988720431
2016,"24014 church st, saucier ms 39574",Church,30.634518325476336,-89.13400792843925
2016,"80 school street, tchula ms 39169",School,33.17842521105694,-90.21778331833873
2016,"603 church st, belzoni ms 39038",Church,33.18380175492405,-90.48832157380667
2016,"18236 hwy 28, union church ms 39668",Church,31.685518954141116,-90.78647837575863
2016,"26 church hill rd, natchez ms 39120",Church,31.684148481887746,-91.32607902804472
2016,"59 old okahola school rd, purvis ms 39475",School,31.223137622659976,-89.41217850303798
2016,"254 yawn school rd, lumberton ms 39455",School,31.05385406705841,-89.40914262126722
2016,"3042 jeff davis school road, meridian ms 39301",School,32.33198837549435,-88.56639678234308
2016,"188 church street, monticello ms 39654",Church,31.5612378630413,-90.12208857683623
2016,"127 church rd, madison ms 39110",Church,32.5187948954258,-90.10635811985952
2016,"first presbyterian church	7717 old canton rd, madison ms 39110",Church,32.45856702392183,-90.10675755510118
2016,"478 new hope church rd, foxworth ms 39483",Church,31.15303030356057,-89.9112798887129
2016,"521 e church street, newton ms 39345",Church,32.32062669647132,-89.15313774777763
2016,"205 school street, newton ms 39345",School,32.320709469368126,-89.16592370617946
2016,"bell school house fire station	2221 hwy 389, starkville ms 39759",School,33.526788421437516,-88.85357768386189
2016,"mt pelier baptist church	840 n jackson st, starkville ms 39759",Church,33.4781850776468,-88.81457948542015
2016,"32 janice school rd, brooklyn ms 39425",School,31.028989384104705,-89.03952798459477
2016,"""lake middle school""-1770 east scott rd, lake ms 39092",School,32.40768162147799,-89.35656470916257
2016,"bond baptist church	35 sellers st, wiggins ms 39577",Church,30.897050084135344,-89.16297847780021
2016,"114 church street, ruleville ms 38771",Church,33.72703675249909,-90.55096221018516
2016,"116 school st, ripley ms 38663",School,34.722467662631345,-88.94602425839787
2016,"744 school st., tunica ms 38676",School,34.68178381622988,-90.38199421738295
2018,265 marion kelly dr weir school gymnasium weir ms 39777,School,33.263274618744674,-89.29051336732914
2018,603 church st belzoni ms 39038,Church,33.18380175492405,-90.48832157380667
2018,centerville baptist church 8751 hwy 363 mantachie ms 38855,Church,34.363347062218224,-88.50945987188362
2018,bethel baptist church 445 bethel church rd fulton ms 38843,Church,34.25843478620692,-88.4948098247649
2018,greenwood baptist church 1400 greenwood church rd fulton ms 38843,Church,34.22105461896609,-88.51237549188329
2018,asbury methodist church 4185 horns crossing rd tremont ms 38876,Church,34.18169642792702,-88.25963292270092
2018,"mt carmel baptist church, 87 mt. carmel loop prentiss ms 39474",Church,31.64335886288103,-89.79135627255084
2018,59 old okahola school rd purvis ms 39475,School,31.223137622659976,-89.41217850303798
2018,254 yawn school rd lumberton ms 39455,School,31.05385406705841,-89.40914262126722
2018,clear branch baptist church 2166 clear branch lane ne wesson ms 39191,Church,31.64713243822655,-90.39773559221607
2018,mt hope church 184 marion rd canton ms 39046,Church,32.62994692019197,-90.12580821445249
2018,bell school house fire station 2221 hwy 389 starkville ms 39759,School,33.526788421437516,-88.85357768386189
2018,st. joseph catholic church 607 ubiversity dr starkville ms 39759,Church,33.461331755490505,-88.80314230822546
2018,mt pelier baptist church 840 n jackson st starkville ms 39759,Church,33.4781850776468,-88.81457948542015
2020,"143 church street rush hill, 65280",Church,39.207724541334585,-91.72644009980525
2020,"159 church street whitewater, 63785",Church,37.23723675692702,-89.79470852477658
2020,"7700 n church rd kansas city, 64158",Church,39.2397424,-94.4604169
2020,"2800 n church rd liberty, 64068",Church,39.281058,-94.436477
2020,"7700 n church road kansas city, 64158",Church,39.2397424,-94.4604169
2020,"8618 church hill dr lohman, 65053",Church,38.53915690220606,-92.3608502260721
2020,"2041 lutheran church rd beaufort, 63013",Church,38.43546824125275,-91.19705085957855
2020,"6162 stone church rd gerald, 63037",Church,38.517427655920415,-91.32226388321567
2020,"569 bethel church rd lonedell, 63060",Church,38.31924339375206,-90.8770921788356
2020,"1944 bem church rd owensville, 65066",Church,38.249848172312056,-91.48118458501807
2020,"530 nw church street trenton, 64683",Church,40.081455306745795,-93.69167349596876
2020,"1101 se sunnyside school rd blue springs, 64014",School,39.004951472744494,-94.25718872623327
2020,"6798 st luke's church rd barnhart, 63012",Church,38.35647457107592,-90.44348783243765
2020,"2301 church rd arnold, 63010",Church,38.434141970807616,-90.38071574149762
2020,"1401 ridgewood school rd arnold, 63010",School,38.4568432,-90.42103305771053
2020,"3775 athena school rd de soto, 63020",School,38.12143813793534,-90.47419980627762
2020,"4485 sunrise school rd de soto, 63020",School,38.04528132760407,-90.55069260083104
2020,"40 w. church street aurora, 65605",Church,36.97082417225795,-93.72201992830401
2020,"156 school st po box 367 latham, 65050",School,38.55881057957714,-92.68102087355265
2020,"40314 church rd california, 65018",Church,38.48361907772562,-92.60524173189287
2020,"rockbridge church rockbridge, 65741",Church,37.832851,-85.144151
2020,"102 school drive wardell, 63879",School,36.35104214454691,-89.82235528925736
2020,"31 church street perryville, 63775",Church,37.72483055339683,-89.86774745785772
2020,"first united methodist church 1701 west 32nd street sedalia, 65301",Church,38.68356760580809,-93.24531238607813
2020,"4555 central school road st charles, 63303",School,38.74292821884234,-90.61576957104785
2020,"4700 central school road st charles, 63304",School,38.7415857,-90.6080446
2020,"1270 church road st paul, 63366",Church,38.86156601755539,-90.74771086013362
2020,"123 church road augusta, 63332",Church,38.57947052942029,-90.87700130914055
2020,"8448 church rd *enter thru lot st louis, 63147",Church,38.71484754879555,-90.23297271402504
2020,"2002 fairview church road bonne terre, 63628",Church,37.91113179434058,-90.41546615380275
2020,"1230 school st. fordland, 65652",School,37.16139670961388,-92.95433527838344
2014,"319 school, fromberg, mt 59029",School,45.39290950736586,-108.91091664894304
2014,"315 school addition rd, somers, mt 59932",School,48.0875761521379,-114.2240269272134
2014,"8000 churchill rd, manhattan, mt 59741",Church,45.75082169194809,-111.30245096672263
2014,"200 school lane, seeley lake, mt 59868",School,47.175547100419465,-113.47506814779166
2014,"33 school house rd, garrison, mt 59731",School,46.525526323394104,-112.80664323878563
