year,state,state_abbr,district,party,victor,vic_perc_votes
2004,CALIFORNIA,CA,14,Democrat,TRUE,0.6976722873900293
2004,CALIFORNIA,CA,15,Democrat,TRUE,0.7202875831630415
2004,CALIFORNIA,CA,16,Democrat,TRUE,0.7089164531684596
2004,CALIFORNIA,CA,17,Democrat,TRUE,0.6672998096091388
2004,CALIFORNIA,CA,18,Democrat,TRUE,0.6748771998308448
2004,CALIFORNIA,CA,19,Republican,TRUE,0.6603390233949945
2004,CALIFORNIA,CA,20,Democrat,TRUE,0.5340260513323296
2004,CALIFORNIA,CA,21,Republican,TRUE,0.7317213945870057
2004,CALIFORNIA,CA,22,Republican,TRUE,1
2004,CALIFORNIA,CA,23,Democrat,TRUE,0.6302983663327835
2004,CALIFORNIA,CA,24,Republican,TRUE,0.6282483173803881
2004,CALIFORNIA,CA,25,Republican,TRUE,0.6442226844271364
2004,CALIFORNIA,CA,26,Republican,TRUE,0.5357971712571704
2004,CALIFORNIA,CA,27,Democrat,TRUE,0.6227497291225559
2004,CALIFORNIA,CA,28,Democrat,TRUE,0.709513260722417
2004,CALIFORNIA,CA,29,Democrat,TRUE,0.6462733039374952
2004,CALIFORNIA,CA,30,Democrat,TRUE,0.7124252417416578
2004,CALIFORNIA,CA,31,Democrat,TRUE,0.8021021263609518
2004,CALIFORNIA,CA,32,Democrat,TRUE,0.8501419947768756
2004,CALIFORNIA,CA,33,Democrat,TRUE,0.885759954119184
2004,CALIFORNIA,CA,34,Democrat,TRUE,0.7449233638429434
2004,CALIFORNIA,CA,35,Democrat,TRUE,0.8052644702602825
2004,CALIFORNIA,CA,36,Democrat,TRUE,0.6195931881136189
2004,CALIFORNIA,CA,37,Democrat,TRUE,0.7505337358986344
2004,CALIFORNIA,CA,38,Democrat,TRUE,1
2004,CALIFORNIA,CA,39,Democrat,TRUE,0.6069930409058946
2004,CALIFORNIA,CA,40,Republican,TRUE,0.6793203896898772
2004,CALIFORNIA,CA,41,Republican,TRUE,0.8294851943709834
2004,CALIFORNIA,CA,42,Republican,TRUE,0.6813616502387969
2004,CALIFORNIA,CA,43,Democrat,TRUE,0.6636654080743538
2004,CALIFORNIA,CA,44,Republican,TRUE,0.6164096960328354
2004,CALIFORNIA,CA,45,Republican,TRUE,0.666072280793093
2004,CALIFORNIA,CA,46,Republican,TRUE,0.6191694676352597
2004,CALIFORNIA,CA,47,Democrat,TRUE,0.6038075802285283
2004,CALIFORNIA,CA,48,Republican,TRUE,0.6497840974724277
2004,CALIFORNIA,CA,49,Republican,TRUE,0.6255155299250219
2004,CALIFORNIA,CA,50,Republican,TRUE,0.5841985566554222
2004,CALIFORNIA,CA,51,Democrat,TRUE,0.6161080059044997
2004,CALIFORNIA,CA,52,Republican,TRUE,0.6918670193561698
2004,CALIFORNIA,CA,53,Democrat,TRUE,0.6613603930706841
2004,COLORADO,CO,1,Democrat,TRUE,0.734975864258765
2004,COLORADO,CO,2,Democrat,TRUE,0.6720238941829043
2004,COLORADO,CO,3,Democrat,TRUE,0.5055228786152296
2004,COLORADO,CO,4,Republican,TRUE,0.5104857794696719
2004,COLORADO,CO,5,Republican,TRUE,0.705445562618132
2004,COLORADO,CO,6,Republican,TRUE,0.5947822586731741
2004,COLORADO,CO,7,Republican,TRUE,0.5471779596713001
2004,CONNECTICUT,CT,1,Democrat,TRUE,0.7298084088648069
2004,CONNECTICUT,CT,2,Republican,TRUE,0.5419209451670259
2004,CONNECTICUT,CT,3,Democrat,TRUE,0.7243772113510001
2004,CONNECTICUT,CT,4,Republican,TRUE,0.5243372416875838
2004,CONNECTICUT,CT,5,Republican,TRUE,0.5978674492888537
2004,DELAWARE,DE,0,Republican,TRUE,0.690862110126529
2004,FLORIDA,FL,1,Republican,TRUE,0.7654362524667594
2004,FLORIDA,FL,2,Democrat,TRUE,0.6164679329759287
2004,FLORIDA,FL,3,Democrat,TRUE,0.9924033625025839
2004,FLORIDA,FL,4,Republican,TRUE,0.9954532559739164
2004,FLORIDA,FL,5,Republican,TRUE,0.6593221176005795
2004,FLORIDA,FL,6,Republican,TRUE,0.6439989873510384
2004,FLORIDA,FL,7,Republican,TRUE,1
2004,FLORIDA,FL,8,Republican,TRUE,0.6052253360274092
2004,FLORIDA,FL,9,Republican,TRUE,0.9991452029351551
2004,FLORIDA,FL,10,Republican,TRUE,0.6932801932852128
2004,FLORIDA,FL,11,Democrat,TRUE,0.8581490149050702
2004,FLORIDA,FL,12,Republican,TRUE,0.64889252595331115
2004,FLORIDA,FL,13,Republican,TRUE,0.5530080885384308
2004,FLORIDA,FL,14,Republican,TRUE,0.6759290736996547
2004,FLORIDA,FL,15,Republican,TRUE,0.6535290718985108
2004,FLORIDA,FL,16,Republican,TRUE,0.6804172848079291
2004,FLORIDA,FL,17,Democrat,TRUE,0.9959091314428393
2004,FLORIDA,FL,18,Republican,TRUE,0.6472684834721171
2004,FLORIDA,FL,19,Democrat,TRUE,1
2004,FLORIDA,FL,20,Democrat,TRUE,0.7018699891339462
2004,FLORIDA,FL,21,Republican,TRUE,0.7280104152691025
2004,FLORIDA,FL,22,Republican,TRUE,0.6278600444696569
2004,FLORIDA,FL,23,Democrat,TRUE,1
2004,FLORIDA,FL,24,Republican,TRUE,1
2004,FLORIDA,FL,25,Republican,TRUE,1
2004,GEORGIA,GA,1,Republican,TRUE,1
2004,GEORGIA,GA,2,Democrat,TRUE,0.6678552528143288
2004,GEORGIA,GA,3,Democrat,TRUE,0.628832345829411
2004,GEORGIA,GA,4,Democrat,TRUE,0.6375713649431105
2004,GEORGIA,GA,5,Democrat,TRUE,1
2004,GEORGIA,GA,6,Republican,TRUE,0.999712277528875
2004,GEORGIA,GA,7,Republican,TRUE,1
2004,GEORGIA,GA,8,Republican,TRUE,0.7555021317855198
2004,GEORGIA,GA,9,Republican,TRUE,0.7429439306727343
2004,GEORGIA,GA,10,Republican,TRUE,1
2004,GEORGIA,GA,11,Republican,TRUE,0.5739584472649284
2004,GEORGIA,GA,12,Democrat,TRUE,0.5181144805837703
2004,GEORGIA,GA,13,Democrat,TRUE,1
2004,HAWAII,HI,1,Democrat,TRUE,0.6296717128430167
2004,HAWAII,HI,2,Democrat,TRUE,0.6277019996327493
2004,IDAHO,ID,1,Republican,TRUE,0.69547773025798
2004,IDAHO,ID,2,Republican,TRUE,0.7073697126392708
2004,ILLINOIS,IL,1,Democrat,TRUE,0.848609116259717
2004,ILLINOIS,IL,2,Democrat,TRUE,0.8849163202217247
2004,ILLINOIS,IL,3,Democrat,TRUE,0.7263737410635078
2004,ILLINOIS,IL,4,Democrat,TRUE,0.8371370123539659
2004,ILLINOIS,IL,5,Democrat,TRUE,0.7617948348001732
2004,ILLINOIS,IL,6,Republican,TRUE,0.558291382943418
2004,ILLINOIS,IL,7,Democrat,TRUE,0.8613244733890066
2004,ILLINOIS,IL,8,Democrat,TRUE,0.5169956322833801
2004,ILLINOIS,IL,9,Democrat,TRUE,0.7574292294861656
2004,ILLINOIS,IL,10,Republican,TRUE,0.6414381791833357
2004,ILLINOIS,IL,11,Republican,TRUE,0.5867134526715487
2004,ILLINOIS,IL,12,Democrat,TRUE,0.6946148340810306
2004,ILLINOIS,IL,13,Republican,TRUE,0.6502244479618049
2004,ILLINOIS,IL,14,Republican,TRUE,0.6862912237471706
2004,ILLINOIS,IL,15,Republican,TRUE,0.6105251611885967
2004,ILLINOIS,IL,16,Republican,TRUE,0.6908243916621029
2004,ILLINOIS,IL,17,Democrat,TRUE,0.6067605633802817
2004,ILLINOIS,IL,18,Republican,TRUE,0.7023748760545523
2004,ILLINOIS,IL,19,Republican,TRUE,0.6935766878740812
2004,INDIANA,IN,1,Democrat,TRUE,0.6828571866005266
2004,INDIANA,IN,2,Republican,TRUE,0.5417130959495672
2004,INDIANA,IN,3,Republican,TRUE,0.6921424273385537
2004,INDIANA,IN,4,Republican,TRUE,0.6947099250007296
2004,INDIANA,IN,5,Republican,TRUE,0.7184189117453975
2004,INDIANA,IN,6,Republican,TRUE,0.6709416318383821
2004,INDIANA,IN,7,Democrat,TRUE,0.5435331018259214
2004,INDIANA,IN,8,Republican,TRUE,0.5336794022978393
2004,INDIANA,IN,9,Republican,TRUE,0.4945810580501548
2004,IOWA,IA,1,Republican,TRUE,0.5515972887807098
2004,IOWA,IA,2,Republican,TRUE,0.5891803748820366
2004,IOWA,IA,3,Democrat,TRUE,0.5520752894166976
2004,IOWA,IA,4,Republican,TRUE,0.6092564338667724
2004,IOWA,IA,5,Republican,TRUE,0.6329592514858772
2004,KANSAS,KS,1,Republican,TRUE,0.9072355302637602
2004,KANSAS,KS,2,Republican,TRUE,0.5614972353924113
2004,KANSAS,KS,3,Democrat,TRUE,0.5481936861669332
2004,KANSAS,KS,4,Republican,TRUE,0.6610961571502205
2004,KENTUCKY,KY,1,Republican,TRUE,0.6732239935421425
2004,KENTUCKY,KY,2,Republican,TRUE,0.6791511434945545
2004,KENTUCKY,KY,3,Republican,TRUE,0.6025707442237486
2004,KENTUCKY,KY,4,Republican,TRUE,0.5439922683634816
2004,KENTUCKY,KY,5,Republican,TRUE,1
2004,KENTUCKY,KY,6,Democrat,TRUE,0.5860462473723084
2004,LOUISIANA,LA,1,Republican,TRUE,0.7839887181874073
2004,LOUISIANA,LA,2,Democrat,TRUE,0.7900932119650103
2004,LOUISIANA,LA,3,Democrat,TRUE,0.5024814003994662
2004,LOUISIANA,LA,4,Republican,TRUE,1
2004,LOUISIANA,LA,5,Republican,TRUE,0.5943744565377199
2004,LOUISIANA,LA,6,Republican,TRUE,0.7221396958020995
2004,LOUISIANA,LA,7,Republican,TRUE,0.5496074180411918
2004,MAINE,ME,1,Democrat,TRUE,0.597363254621803
2004,MAINE,ME,2,Democrat,TRUE,0.5803206419827858
2004,MARYLAND,MD,1,Republican,TRUE,0.7589258902671963
2004,MARYLAND,MD,2,Democrat,TRUE,0.6668164211906699
2004,MARYLAND,MD,3,Democrat,TRUE,0.6344448355048803
2004,MARYLAND,MD,4,Democrat,TRUE,0.7523078510896115
2004,MARYLAND,MD,5,Democrat,TRUE,0.687175685693106
2004,MARYLAND,MD,6,Republican,TRUE,0.6745355277112219
2004,MARYLAND,MD,7,Democrat,TRUE,0.7343269758788286
2004,MARYLAND,MD,8,Democrat,TRUE,0.7490642311723312
2004,MASSACHUSETTS,MA,1,Democrat,TRUE,0.7772993956803339
2004,MASSACHUSETTS,MA,2,Democrat,TRUE,0.7561789829472229
2004,MASSACHUSETTS,MA,3,Democrat,TRUE,0.6714639365585533
2004,MASSACHUSETTS,MA,4,Democrat,TRUE,0.7313957095632507
2004,MASSACHUSETTS,MA,5,Democrat,TRUE,0.6409047126395776
2004,MASSACHUSETTS,MA,6,Democrat,TRUE,0.6634569957977969
2004,MASSACHUSETTS,MA,7,Democrat,TRUE,0.69270364526827
2004,MASSACHUSETTS,MA,8,Democrat,TRUE,0.7685449490268768
2004,MASSACHUSETTS,MA,9,Democrat,TRUE,0.7325317467245975
2004,MASSACHUSETTS,MA,10,Democrat,TRUE,0.6329881564016445
2004,MICHIGAN,MI,1,Democrat,TRUE,0.6556803461078364
2004,MICHIGAN,MI,2,Republican,TRUE,0.6933524099629237
2004,MICHIGAN,MI,3,Republican,TRUE,0.665827390617287
2004,MICHIGAN,MI,4,Republican,TRUE,0.6436455080207196
2004,MICHIGAN,MI,5,Democrat,TRUE,0.6716777180839908
2004,MICHIGAN,MI,6,Republican,TRUE,0.6533833292515836
2004,MICHIGAN,MI,7,Republican,TRUE,0.5836488287440078
2004,MICHIGAN,MI,8,Republican,TRUE,0.6102983909314517
2004,MICHIGAN,MI,9,Republican,TRUE,0.5845381001704817
2004,MICHIGAN,MI,10,Republican,TRUE,0.6861764315932841
2004,MICHIGAN,MI,11,Republican,TRUE,0.5697490342770525
2004,MICHIGAN,MI,12,Democrat,TRUE,0.6932043112575378
2004,MICHIGAN,MI,13,Democrat,TRUE,0.7816055654308066
2004,MICHIGAN,MI,14,Democrat,TRUE,0.8393471600282819
2004,MICHIGAN,MI,15,Democrat,TRUE,0.7092053266139114
2004,MINNESOTA,MN,1,Republican,TRUE,0.5959852494175372
2004,MINNESOTA,MN,2,Republican,TRUE,0.5637814425665059
2004,MINNESOTA,MN,3,Republican,TRUE,0.6460745851119557
2004,MINNESOTA,MN,4,Other,TRUE,0.5748111402809337
2004,MINNESOTA,MN,5,Other,TRUE,0.6967013899963639
2004,MINNESOTA,MN,6,Republican,TRUE,0.5399152758042967
2004,MINNESOTA,MN,7,Other,TRUE,0.6606949089439536
2004,MINNESOTA,MN,8,Other,TRUE,0.6522028172550451
2004,MISSISSIPPI,MS,1,Republican,TRUE,0.7901319960804657
2004,MISSISSIPPI,MS,2,Democrat,TRUE,0.5837829266543083
2004,MISSISSIPPI,MS,3,Republican,TRUE,0.8006122003763192
2004,MISSISSIPPI,MS,4,Democrat,TRUE,0.6419063991269054
2004,MISSOURI,MO,1,Democrat,TRUE,0.7529240126721899
2004,MISSOURI,MO,2,Republican,TRUE,0.6537484244012725
2004,MISSOURI,MO,3,Democrat,TRUE,0.5285553908375192
2004,MISSOURI,MO,4,Democrat,TRUE,0.6619805291680834
2004,MISSOURI,MO,5,Democrat,TRUE,0.5519221909393397
2004,MISSOURI,MO,6,Republican,TRUE,0.638339478001007
2004,MISSOURI,MO,7,Republican,TRUE,0.704481816200265
2004,MISSOURI,MO,8,Republican,TRUE,0.7221103713655191
2004,MISSOURI,MO,9,Republican,TRUE,0.6459540419506624
2004,MONTANA,MT,0,Republican,TRUE,0.6439817211804696
2004,NEBRASKA,NE,1,Republican,TRUE,0.54232812217058
2004,NEBRASKA,NE,2,Republican,TRUE,0.6110087922999311
2004,NEBRASKA,NE,3,Republican,TRUE,0.8745282566283942
2004,NEVADA,NV,1,Democrat,TRUE,0.6598085320792745
2004,NEVADA,NV,2,Republican,TRUE,0.6715221640860385
2004,NEVADA,NV,3,Republican,TRUE,0.5445793809034701
2004,NEW HAMPSHIRE,NH,1,Republican,TRUE,0.6334376507551674
2004,NEW HAMPSHIRE,NH,2,Republican,TRUE,0.5825456894397826
2004,NEW JERSEY,NJ,1,Democrat,TRUE,0.7500400815799972
2004,NEW JERSEY,NJ,2,Republican,TRUE,0.6509105567317908
2004,NEW JERSEY,NJ,3,Republican,TRUE,0.6343868782822102
2004,NEW JERSEY,NJ,4,Republican,TRUE,0.6700364802314703
2004,NEW JERSEY,NJ,5,Republican,TRUE,0.5756745397999495
2004,NEW JERSEY,NJ,6,Democrat,TRUE,0.669043367180677
2004,NEW JERSEY,NJ,7,Republican,TRUE,0.5688252806571348
2004,NEW JERSEY,NJ,8,Democrat,TRUE,0.6946394296682205
2004,NEW JERSEY,NJ,9,Democrat,TRUE,0.6753171083601925
2004,NEW JERSEY,NJ,10,Democrat,TRUE,0.9687890836460025
2004,NEW JERSEY,NJ,11,Republican,TRUE,0.6787623056600969
2004,NEW JERSEY,NJ,12,Democrat,TRUE,0.5924771813585934
2004,NEW JERSEY,NJ,13,Democrat,TRUE,0.7585385574867902
2004,NEW MEXICO,NM,1,Republican,TRUE,0.543998818774109
2004,NEW MEXICO,NM,2,Republican,TRUE,0.6019558097698233
2004,NEW MEXICO,NM,3,Democrat,TRUE,0.6867799877744863
2004,NEW YORK,NY,1,Democrat,TRUE,0.4487046368078072
2004,NEW YORK,NY,2,Democrat,TRUE,0.5192500352758572
2004,NEW YORK,NY,3,Republican,TRUE,0.4786809015421115
2004,NEW YORK,NY,4,Democrat,TRUE,0.5223175060626296
2004,NEW YORK,NY,5,Democrat,TRUE,0.5526090261604683
2004,NEW YORK,NY,6,Democrat,TRUE,0.6765194072135685
2004,NEW YORK,NY,7,Democrat,TRUE,0.565685368437662
2004,NEW YORK,NY,8,Democrat,TRUE,0.6123504867872045
2004,NEW YORK,NY,9,Democrat,TRUE,0.5360291867020804
2004,NEW YORK,NY,10,Democrat,TRUE,0.6672010489600033
2004,NEW YORK,NY,11,Democrat,TRUE,0.6641439015577126
2004,NEW YORK,NY,12,Democrat,TRUE,0.6146659809971594
2004,NEW YORK,NY,13,Republican,TRUE,0.4713875949425182
2004,NEW YORK,NY,14,Democrat,TRUE,0.641818984611904
2004,NEW YORK,NY,15,Democrat,TRUE,0.7003357608138769
2004,NEW YORK,NY,16,Democrat,TRUE,0.7206105736448762
2004,NEW YORK,NY,17,Democrat,TRUE,0.5877851655295513
2004,NEW YORK,NY,18,Democrat,TRUE,0.5481177747532002
2004,NEW YORK,NY,19,Republican,TRUE,0.49571125376141467
2004,NEW YORK,NY,20,Republican,TRUE,0.5038962240868707
2004,NEW YORK,NY,21,Democrat,TRUE,0.5362990373700514
2004,NEW YORK,NY,22,Democrat,TRUE,0.5170058559295201
2004,NEW YORK,NY,23,Republican,TRUE,0.5140220065506468
2004,NEW YORK,NY,24,Republican,TRUE,0.44820116782821623
2004,NEW YORK,NY,25,Republican,TRUE,0.491208686843105
2004,NEW YORK,NY,26,Republican,TRUE,0.4280085959885387
2004,NEW YORK,NY,27,Democrat,TRUE,0.424649398229557
2004,NEW YORK,NY,28,Democrat,TRUE,0.5736824040881703
2004,NEW YORK,NY,29,Republican,TRUE,0.44722775835593165
2004,NORTH CAROLINA,NC,1,Democrat,TRUE,0.6397908678982224
2004,NORTH CAROLINA,NC,2,Democrat,TRUE,0.6229507492807763
2004,NORTH CAROLINA,NC,3,Republican,TRUE,0.7069932946645275
2004,NORTH CAROLINA,NC,4,Democrat,TRUE,0.6409764351450621
2004,NORTH CAROLINA,NC,5,Republican,TRUE,0.5882584255855514
2004,NORTH CAROLINA,NC,6,Republican,TRUE,0.7314992084562959
2004,NORTH CAROLINA,NC,7,Democrat,TRUE,0.7318737675784895
2004,NORTH CAROLINA,NC,8,Republican,TRUE,0.5554445288247598
2004,NORTH CAROLINA,NC,9,Republican,TRUE,0.7023735342434714
2004,NORTH CAROLINA,NC,10,Republican,TRUE,0.6414997744974951
2004,NORTH CAROLINA,NC,11,Republican,TRUE,0.5490225062479159
2004,NORTH CAROLINA,NC,12,Democrat,TRUE,0.6682657049429264
2004,NORTH CAROLINA,NC,13,Democrat,TRUE,0.5878896829920638
2004,NORTH DAKOTA,ND,0,Democrat,TRUE,0.5956295404968888
2004,OHIO,OH,1,Republican,TRUE,0.5983171360263296
2004,OHIO,OH,2,Republican,TRUE,0.7169528980931936
2004,OHIO,OH,3,Republican,TRUE,0.622880740548971
2004,OHIO,OH,4,Republican,TRUE,0.5860308369274826
2004,OHIO,OH,5,Republican,TRUE,0.6704590784337123
2004,OHIO,OH,6,Democrat,TRUE,0.9993526410014867
2004,OHIO,OH,7,Republican,TRUE,0.6496024739596937
2004,OHIO,OH,8,Republican,TRUE,0.6900793501431998
2004,OHIO,OH,9,Democrat,TRUE,0.6812593812680153
2004,OHIO,OH,10,Democrat,TRUE,0.6002743617954681
2004,OHIO,OH,11,Democrat,TRUE,1
2004,OHIO,OH,12,Republican,TRUE,0.6195747649869489
2004,OHIO,OH,13,Democrat,TRUE,0.6742973692861983
2004,OHIO,OH,14,Republican,TRUE,0.627483927982425
2004,OHIO,OH,15,Republican,TRUE,0.600212662425433
2004,OHIO,OH,16,Republican,TRUE,0.6654729088155185
2004,OHIO,OH,17,Democrat,TRUE,0.7719346612447446
2004,OHIO,OH,18,Republican,TRUE,0.661649653528053
2004,OKLAHOMA,OK,1,Republican,TRUE,0.6018801417664199
2004,OKLAHOMA,OK,2,Democrat,TRUE,0.6589039487491836
2004,OKLAHOMA,OK,3,Republican,TRUE,0.8221461788189874
2004,OKLAHOMA,OK,4,Republican,TRUE,0.7777287046518717
2004,OKLAHOMA,OK,5,Republican,TRUE,0.6605552280989496
2004,OREGON,OR,1,Democrat,TRUE,0.5750752106745537
2004,OREGON,OR,2,Republican,TRUE,0.7163046141870757
2004,OREGON,OR,3,Democrat,TRUE,0.7085612880886426
2004,OREGON,OR,4,Democrat,TRUE,0.6097773059595796
2004,OREGON,OR,5,Democrat,TRUE,0.5286470995383744
2004,PENNSYLVANIA,PA,1,Democrat,TRUE,0.8627310577870748
2004,PENNSYLVANIA,PA,2,Democrat,TRUE,0.8803665731460139
2004,PENNSYLVANIA,PA,3,Republican,TRUE,0.6007992382711063
2004,PENNSYLVANIA,PA,4,Republican,TRUE,0.630806657260965
2004,PENNSYLVANIA,PA,5,Republican,TRUE,0.8802369791547804
2004,PENNSYLVANIA,PA,6,Republican,TRUE,0.5101344150163047
2004,PENNSYLVANIA,PA,7,Republican,TRUE,0.5875639335539433
2004,PENNSYLVANIA,PA,8,Republican,TRUE,0.553120773763524
2004,PENNSYLVANIA,PA,9,Republican,TRUE,0.6952664395885435
2004,PENNSYLVANIA,PA,10,Republican,TRUE,0.9283993964366548
2004,PENNSYLVANIA,PA,11,Democrat,TRUE,0.9442488910467195
2004,PENNSYLVANIA,PA,12,Democrat,TRUE,1
2004,PENNSYLVANIA,PA,13,Democrat,TRUE,0.5574476509457231
2004,PENNSYLVANIA,PA,14,Democrat,TRUE,1
2004,PENNSYLVANIA,PA,15,Republican,TRUE,0.5861012454745924
2004,PENNSYLVANIA,PA,16,Republican,TRUE,0.6436054805660026
2004,PENNSYLVANIA,PA,17,Democrat,TRUE,0.5908851007245036
2004,PENNSYLVANIA,PA,18,Republican,TRUE,0.627609303741667
2004,PENNSYLVANIA,PA,19,Republican,TRUE,0.9150530000734413
2004,RHODE ISLAND,RI,1,Democrat,TRUE,0.6405979180554844
2004,RHODE ISLAND,RI,2,Democrat,TRUE,0.7452610238215915
2004,SOUTH CAROLINA,SC,1,Republican,TRUE,0.8781958287016975
2004,SOUTH CAROLINA,SC,2,Republican,TRUE,0.6498088398184871
2004,SOUTH CAROLINA,SC,3,Republican,TRUE,0.9950676826441804
2004,SOUTH CAROLINA,SC,4,Republican,TRUE,0.697705788007125
2004,SOUTH CAROLINA,SC,5,Democrat,TRUE,0.6303325938693211
2004,SOUTH CAROLINA,SC,6,Democrat,TRUE,0.6698410860566764
2004,SOUTH DAKOTA,SD,0,Democrat,TRUE,0.5336433288485832
2004,TENNESSEE,TN,1,Republican,TRUE,0.7387523548552835
2004,TENNESSEE,TN,2,Republican,TRUE,0.7906664028608278
2004,TENNESSEE,TN,3,Republican,TRUE,0.647430602097913
2004,TENNESSEE,TN,4,Democrat,TRUE,0.5480355913016632
2004,TENNESSEE,TN,5,Democrat,TRUE,0.6926050261720015
2004,TENNESSEE,TN,6,Democrat,TRUE,0.6424444256873413
2004,TENNESSEE,TN,7,Republican,TRUE,1
2004,TENNESSEE,TN,8,Democrat,TRUE,0.7433541553387251
2004,TENNESSEE,TN,9,Democrat,TRUE,0.8203724740954939
2004,TEXAS,TX,1,Republican,TRUE,0.6147307118787352
2004,TEXAS,TX,2,Republican,TRUE,0.5552773788079576
2004,TEXAS,TX,3,Republican,TRUE,0.8561791663497376
2004,TEXAS,TX,4,Republican,TRUE,0.6824835225533884
2004,TEXAS,TX,5,Republican,TRUE,0.6446576707314432
2004,TEXAS,TX,6,Republican,TRUE,0.6602080374921272
2004,TEXAS,TX,7,Republican,TRUE,0.6411085652893649
2004,TEXAS,TX,8,Republican,TRUE,0.6891009408045183
2004,TEXAS,TX,9,Democrat,TRUE,0.7218571446590063
2004,TEXAS,TX,10,Republican,TRUE,0.7861795953255656
2004,TEXAS,TX,11,Republican,TRUE,0.7675699312052715
2004,TEXAS,TX,12,Republican,TRUE,0.723150397849193
2004,TEXAS,TX,13,Republican,TRUE,0.9230514370910295
2004,TEXAS,TX,14,Republican,TRUE,1
2004,TEXAS,TX,15,Democrat,TRUE,0.5776037220933168
2004,TEXAS,TX,16,Democrat,TRUE,0.6753434967314164
2004,TEXAS,TX,17,Democrat,TRUE,0.5119919263895926
2004,TEXAS,TX,18,Democrat,TRUE,0.8890762674196669
2004,TEXAS,TX,19,Republican,TRUE,0.5843718149661262
2004,TEXAS,TX,20,Democrat,TRUE,0.6546995413378035
2004,TEXAS,TX,21,Republican,TRUE,0.6149584162711547
2004,TEXAS,TX,22,Republican,TRUE,0.5516323087080919
2004,TEXAS,TX,23,Republican,TRUE,0.6925514091106396
2004,TEXAS,TX,24,Republican,TRUE,0.6398162188139568
2004,TEXAS,TX,25,Democrat,TRUE,0.6760144054625914
2004,TEXAS,TX,26,Republican,TRUE,0.6575349950280288
2004,TEXAS,TX,27,Democrat,TRUE,0.6313142123287672
2004,TEXAS,TX,28,Democrat,TRUE,0.5901390939466936
2004,TEXAS,TX,29,Democrat,TRUE,0.9414368894663394
2004,TEXAS,TX,30,Democrat,TRUE,0.9303372088531809
2004,TEXAS,TX,31,Republican,TRUE,0.647653651380003
2004,TEXAS,TX,32,Republican,TRUE,0.5432217804940762
2004,UTAH,UT,1,Republican,TRUE,0.6790526634485528
2004,UTAH,UT,2,Democrat,TRUE,0.5475658541150049
2004,UTAH,UT,3,Republican,TRUE,0.6339034470629616
2004,VERMONT,VT,0,Other,TRUE,0.6746511566909721
2004,VIRGINIA,VA,1,Republican,TRUE,0.7854949150886108
2004,VIRGINIA,VA,2,Republican,TRUE,0.5507747120722513
2004,VIRGINIA,VA,3,Democrat,TRUE,0.6932516138012632
2004,VIRGINIA,VA,4,Republican,TRUE,0.644616944673123
2004,VIRGINIA,VA,5,Republican,TRUE,0.6368454487032701
2004,VIRGINIA,VA,6,Republican,TRUE,0.9668239346963229
2004,VIRGINIA,VA,7,Republican,TRUE,0.7549777856296906
2004,VIRGINIA,VA,8,Democrat,TRUE,0.5973416134398911
2004,VIRGINIA,VA,9,Democrat,TRUE,0.5931637852988966
2004,VIRGINIA,VA,10,Republican,TRUE,0.6376934531641337
2004,VIRGINIA,VA,11,Republican,TRUE,0.602455106667141
2004,WASHINGTON,WA,1,Democrat,TRUE,0.6227587111654854
2004,WASHINGTON,WA,2,Democrat,TRUE,0.6390732659260709
2004,WASHINGTON,WA,3,Democrat,TRUE,0.6192999907245412
2004,WASHINGTON,WA,4,Republican,TRUE,0.6257339759543205
2004,WASHINGTON,WA,5,Republican,TRUE,0.5968105857449997
2004,WASHINGTON,WA,6,Democrat,TRUE,0.6898557523959109
2004,WASHINGTON,WA,7,Democrat,TRUE,0.8067538100542769
2004,WASHINGTON,WA,8,Republican,TRUE,0.5150030163536891
2004,WASHINGTON,WA,9,Democrat,TRUE,0.632845159757043
2004,WEST VIRGINIA,WV,1,Democrat,TRUE,0.6777755625989201
2004,WEST VIRGINIA,WV,2,Republican,TRUE,0.5745588950491197
2004,WEST VIRGINIA,WV,3,Democrat,TRUE,0.651956573392064
2004,WISCONSIN,WI,1,Republican,TRUE,0.6555835224846619
2004,WISCONSIN,WI,2,Democrat,TRUE,0.6326925204413111
2004,WISCONSIN,WI,3,Democrat,TRUE,0.5643291607898449
2004,WISCONSIN,WI,4,Democrat,TRUE,0.696010382051635
2004,WISCONSIN,WI,5,Republican,TRUE,0.6657475858784014
2004,WISCONSIN,WI,6,Republican,TRUE,0.6702903130661948
2004,WISCONSIN,WI,7,Democrat,TRUE,0.8564482239700162
2004,WISCONSIN,WI,8,Republican,TRUE,0.7013075128984381
2004,WYOMING,WY,0,Republican,TRUE,0.552372231490657
2006,ALABAMA,AL,1,Republican,TRUE,0.6810378615661989
2006,ALABAMA,AL,2,Republican,TRUE,0.6947389600880846
2006,ALABAMA,AL,3,Republican,TRUE,0.5944126169835633
2006,ALABAMA,AL,4,Republican,TRUE,0.7018222338751966
2006,ALABAMA,AL,5,Democrat,TRUE,0.9825495517158462
2006,ALABAMA,AL,6,Republican,TRUE,0.9832471437161756
2006,ALABAMA,AL,7,Democrat,TRUE,0.9904264449113669
2006,ALASKA,AK,0,Republican,TRUE,0.565718425706919
2006,ARIZONA,AZ,1,Republican,TRUE,0.5175199251490405
2006,ARIZONA,AZ,2,Republican,TRUE,0.5861814712005552
